Category,content rating,count,avg_installs,avg_rating,avg_reviews,version_mas_utilizada
BOOKS_AND_REFERENCE,Teen,21,7.8743571905E7,4.305,607582.714,Varies with device
BOOKS_AND_REFERENCE,Mature 17+,3,1833666.667,4.167,31169.0,Varies with device
BOOKS_AND_REFERENCE,Everyone 10+,5,4222000.0,4.46,150867.6,3.9.1
BOOKS_AND_REFERENCE,Everyone,202,1194275.079,4.351,41346.47,1
