Category,content rating,count,avg_installs,avg_rating,avg_reviews,version_mas_utilizada
AUTO_AND_VEHICLES,Teen,1,1.0E7,4.2,271920.0,Varies with device
AUTO_AND_VEHICLES,Everyone 10+,1,1000000.0,4.3,3574.0,1.6
AUTO_AND_VEHICLES,Everyone,83,507592.904,4.189,10700.867,1
