Category,content rating,count,avg_installs,avg_rating,avg_reviews,version_mas_utilizada
MAPS_AND_NAVIGATION,Teen,2,2550000.0,4.4,29267.5,3.5.1
MAPS_AND_NAVIGATION,Mature 17+,1,10000.0,2.7,89.0,1.0.10.5
MAPS_AND_NAVIGATION,Everyone 10+,1,100.0,,0.0,3
MAPS_AND_NAVIGATION,Everyone,132,5410392.348,4.054,231048.348,Varies with device
